borrowed_score,age_score,simplicity_score,pk,semantic_field_pk,representation,semantic_category,ids_code,sub_code,typical_context,core_list
0.146739130434783,0.778260869565217,0.864130434782609,292,4,46,Noun,4.312,312,,t
0.0852272727272727,0.813636363636364,0.846590909090909,293,4,44,Noun,4.32,32,,t
0.13265306122449,0.771020408163265,0.736734693877551,294,4,42,Noun,4.321,321,,t
0.150735294117647,0.874019607843137,0.992647058823529,295,4,45,Noun,4.33,33,,t
0.10989010989011,0.838461538461538,0.725274725274725,296,4,46,Noun,4.331,331,,t
0.0506912442396313,0.826728110599078,0.820276497695852,297,4,43,Noun,4.34,34,,t
0.0795454545454545,0.770454545454545,0.670454545454545,298,4,44,Noun,4.342,342,,t
0.076,0.8528,0.872,299,4,42,Noun,4.344,344,,t
0.116455696202532,0.829367088607595,0.916455696202532,300,4,46,Noun,4.345,345,The cat dug his claws into my leg.,t
0.146186440677966,0.908595641646489,0.981840193704601,301,4,41,Noun,4.35,35,,t
0.09375,0.847413793103448,0.918103448275862,302,4,42,Noun,4.351,351,,t
0.0723684210526316,0.794736842105263,0.802631578947368,303,4,39,Noun,4.352,352,,t
0.0888888888888889,0.844444444444444,0.922222222222222,304,4,45,Noun,4.36,36,,t
0.141416510318949,0.861632270168856,0.964821763602251,305,4,48,Noun,4.37,37,,t
0.112359550561798,0.78314606741573,0.747191011235955,306,4,46,Noun,4.371,371,,t
0.056910569105691,0.780894308943089,0.810975609756098,307,4,44,Noun,4.372,372,,t
0.126959247648903,0.799373040752351,0.738440438871473,308,4,46,Noun,4.374,374,,t
0.0851063829787234,0.804255319148936,0.668085106382979,309,4,46,Noun,4.38,38,,t
0.116379310344828,0.880603448275862,0.967672413793103,310,4,43,Noun,4.392,392,,t
0.109739368998628,0.862368541380887,0.876543209876543,311,4,45,Noun,4.393,393,,t
0.172043010752688,0.820430107526882,0.913978494623656,312,4,49,Noun,4.4,4,,t
0.0533175355450237,0.890995260663507,0.966824644549763,313,4,47,Noun,4.41,41,,t
0.0622605363984674,0.764367816091954,0.71455938697318,314,4,47,Noun,4.412,412,,t
0.0455801104972376,0.896132596685083,0.911602209944751,315,4,40,Noun,4.42,42,,t
0.122448979591837,0.922857142857143,0.981632653061224,316,4,42,Noun,4.43,43,,t
0.223300970873786,0.832362459546925,0.95873786407767,317,4,55,Noun,4.44,44,,t
0.261904761904762,0.854761904761905,0.910714285714286,318,4,42,Noun,4.441,441,,t
0.130555555555556,0.895555555555555,0.966666666666667,319,4,46,Noun,4.45,45,,t
0.167630057803468,0.852601156069364,0.907514450867052,320,4,45,Noun,4.451,451,,t
0.197368421052632,0.797368421052632,0.947368421052632,321,4,38,Noun,4.452,452,,t
0.317685589519651,0.852401746724891,0.967248908296943,322,4,48,Noun,4.46,46,Her stomach could not digest the tough meat.,t
0.165,0.852,0.865,323,4,53,Noun,4.461,461,,t
0.159574468085106,0.846382978723404,0.913829787234043,324,4,45,Noun,4.462,462,,t
0.125,0.834444444444444,0.924074074074074,325,4,52,Noun,4.463,463,,t
0.0996677740863787,0.830564784053156,0.882059800664452,326,4,58,Noun,4.464,464,,t
0.289389067524116,0.801607717041801,0.792604501607717,327,4,54,Noun,4.47,47,,t
0.21285140562249,0.853413654618474,0.865461847389558,328,4,67,Noun,4.49,49,,t
0.290993071593533,0.843187066974596,0.94919168591224,329,4,75,Noun,4.492,492,,t
0.125,0.787692307692307,0.7,330,4,45,Verb,4.51,51,,t
0.119047619047619,0.792857142857143,0.761904761904762,331,4,42,Verb,4.52,52,,t
0.126506024096386,0.786746987951807,0.867469879518072,332,4,42,Verb,4.521,521,,t
0.0555555555555556,0.839506172839506,0.851851851851852,333,4,41,Verb,4.53,53,,t
0.115291262135922,0.808252427184466,0.872572815533981,334,4,42,Verb,4.54,54,,t
0.147959183673469,0.797959183673469,0.711734693877551,335,4,50,Verb,4.55,55,,t
0.0555555555555556,0.844444444444444,0.794444444444444,336,4,46,Verb,4.56,56,,t
0.221003134796238,0.852664576802508,0.901253918495298,337,4,57,Verb,4.57,57,,t
0.0358361774744027,0.901706484641638,0.887372013651877,338,4,54,Verb,4.58,58,,t
0.162650602409639,0.886746987951807,0.903614457831325,339,4,42,Verb,4.59,59,,t
0.0961538461538462,0.773076923076923,0.705128205128205,340,4,42,Verb,4.591,591,"Watch out, the baby is dribbling on your shirt!",t
0.100190839694656,0.854580152671756,0.874045801526718,341,4,49,Verb,4.61,61,,t
0.115,0.82,0.79,342,4,50,Verb,4.612,612,,t
0.0862068965517241,0.84367816091954,0.747126436781609,343,4,44,Verb,4.62,62,,t
0.106508875739645,0.788560157790927,0.810650887573964,344,4,47,Verb,4.63,63,I wake up at seven every morning.,t
0.035,0.854,0.8,345,4,50,Verb,4.64,64,,t
0.188775510204082,0.836734693877551,0.790816326530612,346,4,49,Verb,4.65,65,,t
0.149532710280374,0.853271028037383,0.785046728971963,347,4,54,Verb,4.66,66,,t
0.123626373626374,0.841483516483516,0.762362637362637,348,4,64,Verb,4.67,67,,t
0.0728155339805825,0.787378640776699,0.820388349514563,349,4,53,Verb,4.68,68,,t
0.115384615384615,0.852747252747252,0.769230769230769,350,4,49,Verb,4.69,69,She likes to bathe before going to bed.,t
0.162269129287599,0.822955145118734,0.762532981530343,351,4,36,Verb,4.71,71,,t
0.174712643678161,0.857471264367816,0.762068965517241,352,4,44,Verb,4.72,72,,t
0.070048309178744,0.742995169082125,0.710144927536232,353,4,55,Adjective,4.73,73,,t
0.0942028985507246,0.733333333333333,0.648550724637681,354,4,38,Verb,4.732,732,She conceived her first child while still in England.,t
0.131416837782341,0.843737166324435,0.818275154004106,355,4,48,Verb,4.74,74,"I thought he was dead, but he's still alive.",t
0.204545454545455,0.826363636363636,0.895454545454546,356,4,61,Verb,4.75,75,,t
0.162337662337662,0.812987012987013,0.701298701298701,357,4,43,Verb,4.751,751,The dog fell into the river and drowned.,t
0.0777777777777778,0.857777777777778,0.832323232323232,358,4,48,Verb,4.76,76,,t
0.367117117117117,0.825675675675676,0.896396396396397,359,4,45,Noun,4.77,77,,t
0.117977528089888,0.844943820224719,0.831460674157303,360,4,47,Verb,4.78,78,,t
0.301020408163265,0.824489795918367,0.887755102040816,361,4,49,Noun,4.79,79,,t
0.275229357798165,0.820366972477064,0.867889908256881,362,4,52,Adjective,4.81,81,She's a strong woman and can lift 50 kilos.,t
0.171506352087114,0.78983666061706,0.803992740471869,363,4,52,Adjective,4.82,82,He's so weak that he cannot even lift 5 kilos.,t
0.354526606772633,0.865653075328265,0.778161713890809,364,4,46,Adjective,4.83,83,,t
0.177902621722846,0.811610486891386,0.845505617977528,365,4,51,Adjective,4.84,84,,t
0.306843540788495,0.798041160426481,0.83820976940243,366,4,48,Noun,4.841,841,,t
0.140625,0.828125,0.78125,367,4,32,Noun,4.842,842,,t
0.194552529182879,0.792996108949417,0.848249027237354,368,4,46,Noun,4.843,843,He caught a cold after swimming in the lake at night.,t
0.152249134948097,0.807612456747405,0.875432525951557,369,4,52,Noun,4.85,85,,t
0.0700389105058366,0.768093385214008,0.772373540856031,370,4,44,Noun,4.852,852,,t
0.11734693877551,0.837755102040816,0.770408163265306,371,4,50,Noun,4.853,853,,t
0.0284090909090909,0.843181818181818,0.789772727272727,372,4,44,Noun,4.854,854,The itch was caused by an insect bite.,t
0.0963855421686747,0.802409638554217,0.789156626506024,373,4,42,Noun,4.855,855,,t
0.130555555555556,0.802222222222222,0.877777777777778,374,4,46,Noun,4.856,856,The boy’s body is covered in boils.,t
0.119771863117871,0.885931558935361,0.960076045627376,375,4,47,Noun,4.857,857,,t
0.24468085106383,0.80531914893617,0.848404255319149,376,4,49,Noun,4.858,858,,t
0.186868686868687,0.761616161616162,0.722222222222222,377,4,50,Verb,4.86,86,The treatment cured the patient's illness.,t
0.591304347826087,0.790434782608695,0.871739130434783,378,4,59,Noun,4.87,87,,t
0.42156862745098,0.835294117647059,0.901960784313726,379,4,54,Noun,4.88,88,,t
0.443060498220641,0.838790035587189,0.935943060498221,380,4,49,Noun,4.89,89,,t
0.196942446043165,0.82410071942446,0.865107913669065,381,4,48,Adjective,4.91,91,,t
0.211895910780669,0.838289962825279,0.754646840148699,382,4,47,Verb,4.912,912,,t
0.235207100591716,0.810059171597633,0.893491124260355,383,4,59,Adjective,4.92,92,,t
0.193708609271523,0.814569536423841,0.821192052980132,384,4,51,Adjective,4.93,93,,t
0.178571428571429,0.82987012987013,0.876623376623377,385,4,43,Adjective,4.94,94,,t
0.157608695652174,0.858695652173913,0.804347826086957,386,4,47,Adjective,4.95,95,,t
0.11875,0.81625,0.8375,387,4,42,Adjective,4.96,96,,t
0.10989010989011,0.834065934065934,0.857142857142857,388,4,46,Adjective,4.97,97,,t
0.0679611650485437,0.80873786407767,0.747572815533981,389,4,52,Adjective,4.98,98,They became drunk after drinking too much beer.,t
0.0784313725490196,0.826470588235294,0.838235294117647,390,4,52,Adjective,4.99,99,"The child does not like to wear clothes, and goes around naked.",t
0.080188679245283,0.89811320754717,0.924528301886792,391,5,58,Verb,5.11,11,The child has eaten the fruit.,t
0.174603174603175,0.816157916157916,0.745624745624746,392,5,54,Noun,5.12,12,,t
0.0636792452830189,0.837264150943396,0.745283018867924,393,5,46,Adjective,5.121,121,Cooked bananas taste even better than raw bananas.,t
0.0548128342245989,0.827272727272727,0.874331550802139,394,5,43,Adjective,5.122,122,Cooked bananas taste even better than raw bananas.,t
0.0945121951219512,0.853658536585366,0.853658536585366,395,5,49,Adjective,5.123,123,"Unripe bananas have a green colour, whereas ripe bananas are yellow.",t
0.1,0.793258426966292,0.786516853932584,396,5,50,Adjective,5.124,124,"Unripe bananas have a green colour, whereas ripe bananas are yellow.",t
0.157442748091603,0.831679389312977,0.845419847328244,397,5,47,Adjective,5.125,125,a rotten apple or mango,t
0.0956175298804781,0.864940239043825,0.934262948207171,398,5,47,Verb,5.13,13,drink water,t
0.0302197802197802,0.804395604395605,0.758241758241758,399,5,47,Verb,5.14,14,,t
0.172297297297297,0.847297297297297,0.783783783783784,400,5,39,Noun,5.141,141,,t
0.0697674418604651,0.832558139534884,0.686046511627907,401,5,43,Verb,5.15,15,,t
0.0596252129471891,0.840545144804088,0.887563884156729,402,5,53,Verb,5.16,16,The baby is sucking milk.,t
0.0738636363636364,0.851136363636364,0.875,403,5,47,Verb,5.18,18,This meat is so tough I can hardly chew it!,t
0.0773809523809524,0.827380952380952,0.869047619047619,404,5,43,Verb,5.181,181,You need to chew this meat well before you can swallow it.,t
0.173267326732673,0.762376237623762,0.777227722772277,405,5,51,Verb,5.19,19,The smoke was choking the firefighters./The assailant choked his victim.,t
0.182862190812721,0.822968197879859,0.801236749116608,406,5,53,Verb,5.21,21,She was cooking a soup for her mother.,t
0.175585284280936,0.8123745819398,0.826923076923077,407,5,53,Verb,5.22,22,The water is boiling.,t
0.279197080291971,0.860340632603406,0.941605839416058,408,5,77,Verb,5.23,23,,t
0.157894736842105,0.839766081871345,0.87719298245614,409,5,39,Verb,5.24,24,We are baking some bread.,t
0.513888888888889,0.819230769230769,0.902777777777778,410,5,46,Noun,5.25,25,,t
0.327556325823224,0.838821490467937,0.95580589254766,411,5,55,Noun,5.26,26,He is cooking soup for the whole family in a big pot.,t
0.678038379530917,0.843923240938166,0.923240938166311,412,5,43,Noun,5.27,27,The water is boiling in the kettle.,t
0.548913043478261,0.832608695652174,0.855978260869565,413,5,48,Noun,5.28,28,,t
0.549744897959184,0.801530612244898,0.99234693877551,414,5,46,Noun,5.31,31,,t
0.538551401869159,0.760747663551402,0.936915887850467,415,5,46,Noun,5.32,32,,t
0.558928571428572,0.854285714285714,0.9625,416,5,55,Noun,5.33,33,,t
0.402826855123675,0.859010600706714,0.925795053003534,417,5,50,Noun,5.34,34,,t
0.615384615384615,0.798974358974359,0.928205128205128,418,5,52,Noun,5.35,35,,t
0.5,0.782513661202186,0.795081967213115,419,5,33,Noun,5.36,36,,t
0.400990099009901,0.818811881188119,0.910891089108911,420,5,52,Noun,5.37,37,He ate the soup with a spoon.,t
0.256711409395973,0.856375838926174,0.909395973154362,421,5,40,Noun,5.38,38,,t
0.54390243902439,0.74,0.875609756097561,422,5,42,Noun,5.39,39,,t
0.403125,0.7525,0.8625,423,5,42,Noun,5.391,391,,t
0.138339920948617,0.827184892402284,0.791392182696531,424,5,50,Noun,5.41,41,Dinner is the main meal of the day for most people.,t
0.257985257985258,0.757985257985258,0.662162162162162,425,5,42,Noun,5.42,42,,t
0.255376344086022,0.752688172043011,0.724462365591398,426,5,39,Noun,5.43,43,,t
0.181503889369058,0.755834053586863,0.589455488331893,427,5,27,Noun,5.44,44,,t
0.188356164383562,0.811643835616438,0.657534246575342,428,5,35,Noun,5.45,45,,t
0.146067415730337,0.787640449438202,0.828651685393258,429,5,49,Verb,5.46,46,This knife is good for peeling potatoes.,t
0.169300225733634,0.850370848113512,0.869396968719768,430,5,55,Verb,5.47,47,She strained the coffee before serving it.,t
0.0927272727272727,0.858181818181818,0.885454545454545,431,5,53,Verb,5.48,48,Scrape the carrots and slice them thinly.,t
0.126420454545455,0.826420454545454,0.860795454545455,432,5,61,Verb,5.49,49,,t
0.478747203579418,0.870917225950783,0.888143176733781,433,5,46,Noun,5.51,51,,t
0.308641975308642,0.801234567901234,0.858024691358025,434,5,41,Noun,5.53,53,,t
0.151573292402149,0.847275518035303,0.882003069838833,435,5,48,Verb,5.54,54,Knead the dough for three minutes.,t
0.349514563106796,0.864805825242718,0.939320388349515,436,5,45,Noun,5.55,55,,t
0.081306990881459,0.862917933130699,0.886018237082067,437,5,61,Verb,5.56,56,,t
0.29639175257732,0.862371134020618,0.791237113402062,438,5,35,Noun,5.57,57,,t
0.182098765432099,0.84320987654321,0.907407407407407,439,5,43,Noun,5.58,58,,t
0.153846153846154,0.775641025641026,0.724358974358974,440,5,40,Noun,5.59,59,,t
0.126911314984709,0.879510703363914,0.972477064220184,441,5,43,Noun,5.61,61,,t
0.528985507246377,0.750724637681159,0.905797101449275,442,5,36,Noun,5.63,63,,t
0.53080985915493,0.834154929577465,0.977112676056338,443,5,49,Noun,5.64,64,Clear chicken soup can relieve the symptoms of the common cold.,t
0.255705635770843,0.828970656730321,0.860270144387517,444,5,39,Noun,5.65,65,,t
0.405882352941176,0.854117647058823,0.952941176470588,445,5,44,Noun,5.66,66,,t
0.421551724137931,0.780689655172414,0.83448275862069,446,5,50,Noun,5.7,7,,t
0.254592651757188,0.860543130990415,0.874201277955272,447,5,46,Noun,5.71,71,,t
0.140167364016736,0.79581589958159,0.905857740585774,448,5,42,Noun,5.712,712,,t
0.557377049180328,0.781967213114754,0.926229508196721,449,5,31,Noun,5.75,75,,t
0.459134615384615,0.811538461538461,0.895432692307692,450,5,37,Noun,5.76,76,,t
0.273346303501945,0.803891050583658,0.883268482490272,451,5,46,Noun,5.77,77,,t
0.927083333333333,0.870833333333333,0.947916666666667,452,5,24,Noun,5.78,78,,t
0.599753694581281,0.810344827586207,0.91871921182266,453,5,43,Noun,5.79,79,,t
0.180434782608696,0.879565217391304,0.921739130434783,454,5,46,Noun,5.791,791,,t
0.151785714285714,0.839285714285714,0.976190476190476,455,5,44,Noun,5.81,81,,t
0.659420289855073,0.831884057971015,0.891304347826087,456,5,36,Noun,5.82,82,,t
0.407894736842105,0.84078947368421,0.894736842105263,457,5,39,Noun,5.821,821,,t
0.79375,0.82,0.9375,459,5,41,Noun,5.85,85,,t
0.311797752808989,0.846441947565543,0.887640449438202,460,5,48,Noun,5.86,86,,t
0.0699481865284974,0.815544041450777,0.743523316062176,461,5,37,Verb,5.87,87,,t
0.664473684210526,0.836842105263158,0.921052631578947,462,5,38,Noun,5.88,88,,t
0.486607142857143,0.830803571428571,0.892857142857143,463,5,40,Noun,5.89,89,,t
0.0791208791208791,0.867032967032967,0.683516483516483,464,5,43,Noun,5.9,9,,t
0.319444444444444,0.833333333333333,0.763888888888889,465,5,18,Noun,5.91,91,,t
0.739406779661017,0.842372881355932,0.961864406779661,466,5,43,Noun,5.92,92,,t
0.677514792899408,0.772781065088757,0.964497041420118,467,5,45,Noun,5.93,93,,t
0.477272727272727,0.778468899521531,0.913875598086125,468,5,39,Noun,5.94,94,,t
0.0901287553648069,0.899570815450644,0.945278969957081,469,5,44,Noun,5.97,97,,t
0.0308641975308642,0.791358024691358,0.679012345679012,470,5,41,Noun,5.971,971,,t
0.0707547169811321,0.866876310272537,0.816561844863732,471,6,50,Verb,6.11,11,The child can already put on his clothes by himself.,t
0.197169811320755,0.857358490566037,0.804716981132075,472,6,50,Noun,6.12,12,,t
0.294117647058824,0.794117647058823,0.661764705882353,473,6,34,Noun,6.13,13,,t
0.355731225296443,0.824901185770751,0.954545454545454,474,6,47,Noun,6.21,21,,t
0.324257425742574,0.878960396039604,0.806930693069307,475,6,38,Noun,6.22,22,,t
0.655555555555556,0.84,0.9,476,6,23,Noun,6.23,23,,t
0.492957746478873,0.847887323943662,0.901408450704225,477,6,37,Noun,6.24,24,,t
0.804054054054054,0.840540540540541,0.945945945945946,478,6,37,Noun,6.25,25,,t
0.386363636363636,0.763636363636364,0.954545454545455,479,6,22,Noun,6.27,27,,t
0.293219303604154,0.861331704337202,0.902260232131949,480,6,40,Noun,6.28,28,,t
0.135278514588859,0.862599469496021,0.891246684350133,481,6,44,Noun,6.29,29,,t
0.0133214920071048,0.827575488454707,0.862344582593251,482,6,43,Verb,6.31,31,,t
0.1,0.791428571428571,0.85,483,6,35,Noun,6.32,32,,t
0.0733137829912024,0.902639296187683,0.925219941348974,484,6,39,Verb,6.33,33,The village women weave cloth from cotton thread.,t
0.164864864864865,0.847567567567568,0.813513513513514,485,6,32,Noun,6.34,34,,t
0.105263157894737,0.860818713450292,0.894736842105263,486,6,44,Verb,6.35,35,,t
0.374109263657957,0.848931116389549,0.942992874109264,487,6,44,Noun,6.36,36,,t
0.278688524590164,0.824590163934426,0.950819672131147,488,6,31,Noun,6.37,37,,t
0.282649253731343,0.858582089552239,0.972014925373134,489,6,48,Noun,6.38,38,,t
0.215434083601286,0.856591639871383,0.802250803858521,490,6,35,Verb,6.39,39,The weaver dyed the cloth bright red.,t
0.704347826086957,0.854782608695652,0.882608695652174,491,6,31,Noun,6.41,41,,t
0.581081081081081,0.802702702702703,0.932432432432432,492,6,20,Noun,6.411,411,,t
0.228855721393035,0.811940298507463,0.875621890547264,493,7,51,Noun,7.37,37,,t
0.467741935483871,0.816129032258064,0.887096774193548,494,6,50,Noun,6.42,42,,t
0.60752688172043,0.761290322580645,0.881720430107527,495,6,49,Noun,6.43,43,,t
0.506034482758621,0.828965517241379,0.935344827586207,496,6,52,Noun,6.44,44,,t
0.37037037037037,0.805761316872428,0.864197530864197,497,6,44,Noun,6.45,45,,t
0.609797297297297,0.801013513513514,0.974662162162162,498,6,51,Noun,6.46,46,,t
0.25,0.7,0.722222222222222,499,6,9,Noun,6.461,461,,t
0.564516129032258,0.813978494623656,0.935483870967742,500,6,47,Noun,6.48,48,,t
0.684426229508197,0.785245901639344,0.881147540983607,501,6,61,Noun,6.49,49,,t
0.451676528599605,0.78698224852071,0.95069033530572,502,6,52,Noun,6.51,51,,t
0.674496644295302,0.759507829977629,0.921700223713647,503,6,46,Noun,6.52,52,,t
0.241379310344828,0.758620689655172,0.655172413793103,504,6,29,Noun,6.54,54,,t
0.492307692307692,0.8,0.930769230769231,505,6,65,Noun,6.55,55,,t
0.298013245033113,0.816225165562914,0.850993377483444,506,6,52,Noun,6.57,57,,t
0.234375,0.784375,0.6875,507,6,32,Noun,6.58,58,,t
0.6,0.863783783783784,0.886486486486487,508,6,32,Noun,6.59,59,During the wedding the bride wore a veil that hid her face.,t
0.599397590361446,0.796385542168675,0.975903614457831,509,6,42,Noun,6.61,61,He put the money in his shirt pocket.,t
0.585227272727273,0.752272727272727,0.960227272727273,510,6,45,Noun,6.62,62,,t
0.579775280898877,0.789662921348315,0.919101123595505,511,6,41,Noun,6.63,63,The torn shirt was held together by pins.,t
0.312277580071174,0.781138790035587,0.806049822064057,512,6,50,Noun,6.71,71,Her hair was adorned with silver oranments.,t
0.478378378378378,0.82,0.805405405405405,513,6,33,Noun,6.72,72,,t
0.224137931034483,0.78735632183908,0.867816091954023,514,6,44,Noun,6.73,73,,t
0.198588709677419,0.780645161290322,0.733870967741935,515,6,43,Noun,6.74,74,She wore a solid gold bracelet.,t
0.239,0.7904,0.88,516,6,48,Noun,6.75,75,Her necklace was made of pearls and coral.,t
0.249057492931197,0.815268614514609,0.915174363807729,517,6,41,Noun,6.76,76,,t
0.209677419354839,0.744086021505376,0.763440860215054,518,6,47,Noun,6.77,77,The pirate wore one earring.,t
0.368131868131868,0.783516483516484,0.824175824175824,519,6,46,Noun,6.78,78,,t
0.234104046242775,0.788439306358381,0.817919075144509,520,6,30,Noun,6.79,79,,t
0.480182926829268,0.795426829268292,0.841463414634146,521,6,58,Noun,6.81,81,,t
0.661417322834646,0.769685039370079,0.877952755905512,522,6,45,Noun,6.82,82,,t
0.166666666666667,0.826881720430107,0.833333333333333,523,6,50,Noun,6.91,91,,t
0.484177215189873,0.756962025316456,0.879746835443038,524,6,42,Noun,6.92,92,He used the brush to thoroughly brush his hair.,t
0.217303822937626,0.782092555331992,0.832997987927565,525,6,45,Noun,6.921,921,,t
0.343023255813953,0.781395348837209,0.773255813953488,526,6,44,Noun,6.93,93,While he was shaving the razor cut his face.,t
0.430722891566265,0.77710843373494,0.819277108433735,527,6,44,Noun,6.94,94,,t
0.778409090909091,0.818181818181818,0.965909090909091,528,6,44,Noun,6.95,95,A bar of soap was placed by the sink.,t
0.397155361050328,0.835886214442013,0.852297592997812,529,6,45,Noun,6.96,96,He looked at himself in the mirror that hung on the wall.,t
0.146984924623116,0.892713567839196,0.860552763819096,530,7,47,Verb,7.11,11,A family of five lives in that large house.,t
0.106694560669456,0.867364016736402,0.968619246861924,531,7,46,Noun,7.12,12,,t
0.39390756302521,0.769327731092437,0.892857142857143,532,7,45,Noun,7.13,13,,t
0.313775510204082,0.770408163265306,0.770408163265306,533,7,18,Noun,7.131,131,,t
0.635761589403974,0.81523178807947,0.937086092715232,534,7,40,Noun,7.14,14,,t
0.23471615720524,0.803930131004367,0.921397379912664,535,7,42,Noun,7.15,15,,t
0.133928571428571,0.764285714285714,0.651785714285714,536,7,10,Noun,7.16,16,,t
0.327669902912621,0.723300970873786,0.694174757281553,537,7,37,Noun,7.17,17,,t
0.254385964912281,0.764912280701754,0.692982456140351,538,7,29,Noun,7.18,18,,t
0.514808362369338,0.822299651567944,0.900696864111498,539,7,52,Noun,7.21,21,,t
0.226744186046512,0.868604651162791,0.897529069767442,540,7,59,Noun,7.22,22,,t
0.22972972972973,0.786486486486486,0.709459459459459,541,7,40,Noun,7.221,221,,t
0.506493506493507,0.822857142857143,0.863636363636364,542,7,43,Noun,7.23,23,,t
0.403693931398417,0.812137203166227,0.849604221635884,543,7,37,Noun,7.231,231,,t
0.473469387755102,0.786938775510204,0.828571428571428,544,7,43,Noun,7.24,24,,t
0.568014705882353,0.818382352941176,0.905330882352941,545,7,47,Noun,7.25,25,,t
0.346289752650177,0.820783809829746,0.878573723096691,546,7,47,Noun,7.26,26,,t
0.33969465648855,0.820610687022901,0.954198473282443,547,7,46,Noun,7.27,27,The walls of our house are very thick.,t
0.232905982905983,0.789316239316239,0.761752136752137,548,7,45,Noun,7.31,31,,t
0.576347305389222,0.838323353293413,0.904191616766467,549,7,37,Noun,7.32,32,She put the kettle on the stove and lit the fire.,t
0.335714285714286,0.847142857142857,0.764285714285714,550,7,36,Noun,7.33,33,,t
0.386138613861386,0.835643564356436,0.920792079207921,551,7,52,Noun,7.42,42,,t
0.255952380952381,0.830952380952381,0.904761904761905,552,7,42,Noun,7.421,421,,t
0.478260869565217,0.782608695652174,0.879227053140097,553,7,54,Noun,7.422,422,,t
0.46969696969697,0.784848484848485,0.873737373737374,554,7,50,Noun,7.43,43,,t
0.735408560311284,0.813229571984436,0.959143968871595,555,7,44,Noun,7.44,44,,t
0.648866348448687,0.784725536992841,0.931980906921241,556,7,73,Noun,7.45,45,,t
0.626506024096386,0.833734939759036,0.927710843373494,557,7,42,Noun,7.46,46,,t
0.444206008583691,0.775965665236051,0.896995708154506,558,7,41,Noun,7.47,47,Put it back on the top shelf.,t
0.309473684210526,0.877473684210526,0.917894736842105,559,7,43,Noun,7.48,48,,t
0.142574257425743,0.793465346534654,0.789108910891089,560,7,46,Noun,7.51,51,,t
0.0274390243902439,0.816463414634146,0.707317073170732,561,7,30,Noun,7.52,52,,t
0.122950819672131,0.8,0.758196721311475,562,7,34,Noun,7.53,53,,t
0.165198237885463,0.787665198237885,0.798458149779736,563,7,41,Noun,7.54,54,,t
0.302281368821293,0.801901140684411,0.925855513307985,564,7,47,Noun,7.55,55,,t
0.389097744360902,0.815037593984962,0.943609022556391,565,7,51,Noun,7.56,56,a fence post,t
0.375,0.763302752293578,0.917431192660551,566,7,39,Noun,7.57,57,,t
0.4609375,0.7859375,0.8984375,567,7,35,Noun,7.58,58,,t
0.419354838709677,0.774193548387097,0.717741935483871,568,7,31,Noun,7.61,61,,t
0.664473684210526,0.814473684210526,0.927631578947368,569,7,39,Noun,7.62,62,,t
0.5,0.834545454545455,0.954545454545455,570,7,29,Noun,7.63,63,,t
0.313953488372093,0.82093023255814,0.813953488372093,571,7,23,Noun,7.64,64,,t
0.443478260869565,0.773913043478261,0.728260869565217,572,8,39,Noun,8.11,11,The poor farmer did not own the land he cultivated.,t
0.190602836879433,0.842553191489362,0.882978723404255,573,8,53,Noun,8.12,12,The field was planted with cabbage.,t
0.461776859504132,0.824793388429752,0.925619834710744,574,8,43,Noun,8.13,13,Behind the house was a garden where the family grew vegetables.,t
0.137064534551685,0.790405482581382,0.750142775556825,575,8,37,Verb,8.15,15,There is no more land left to cultivate.,t
0.268292682926829,0.866202090592334,0.942508710801394,576,8,49,Noun,8.16,16,,t
0.483108108108108,0.861824324324325,0.903716216216216,577,8,54,Noun,8.17,17,,t
0.261501210653753,0.809685230024213,0.817191283292978,578,8,39,Verb,8.21,21,,t
0.189473684210526,0.871578947368421,0.889473684210526,579,8,34,Noun,8.212,212,,t
0.108346709470305,0.834349919743178,0.891653290529695,580,8,50,Verb,8.22,22,,t
0.498626373626374,0.796703296703297,0.929945054945055,581,8,38,Noun,8.23,23,,t
0.610759493670886,0.746835443037975,0.968354430379747,582,8,45,Noun,8.24,24,,t
0.291666666666667,0.810714285714285,0.889880952380952,583,8,44,Noun,8.25,25,,t
0.407514450867052,0.776300578034682,0.913294797687861,584,8,35,Noun,8.26,26,,t
0.348684210526316,0.802631578947368,0.809210526315789,585,8,40,Noun,8.27,27,,t
0.0678879310344827,0.820258620689655,0.857758620689655,586,8,47,Verb,8.31,31,,t
0.198807157057654,0.882504970178926,0.916500994035785,587,8,49,Noun,8.311,311,,t
0.156818181818182,0.803636363636364,0.85,588,8,39,Verb,8.32,32,,t
0.522222222222222,0.873333333333333,0.916666666666667,589,8,45,Noun,8.33,33,,t
0.173611111111111,0.840740740740741,0.826388888888889,590,8,40,Verb,8.34,34,,t
0.177966101694915,0.8,0.754237288135593,591,8,30,Noun,8.35,35,,t
0.272491349480969,0.80060553633218,0.733996539792388,592,8,41,Noun,8.41,41,,t
0.390977443609023,0.884962406015037,0.906015037593985,593,8,41,Noun,8.42,42,,t
0.522413793103448,0.862068965517241,0.910344827586207,594,8,38,Noun,8.43,43,,t
0.548165137614679,0.862385321100917,0.958715596330275,595,8,29,Noun,8.44,44,,t
0.33,0.762666666666667,0.866666666666667,596,8,20,Noun,8.45,45,,t
0.678571428571429,0.773626373626374,0.89010989010989,597,8,24,Noun,8.46,46,,t
0.391566265060241,0.808433734939759,0.91566265060241,598,8,42,Noun,8.47,47,The bought corn-on-the-cob from the vendor in the park.,t
